datetime,temp,tempmin,tempmax,dew,humidity,windspeed,winddir,solarenergy
2023-11-16,68.5,55.1,83.7,50.5,58.9,5.8,1.2,20.0
2023-11-17,67.9,54.8,84.5,52.8,63.8,5.8,331.0,19.8
2023-11-18,68.6,53.9,86.6,51.0,60.6,8.1,108.9,19.8
2023-11-19,66.3,53.1,84.3,49.8,60.2,11.4,286.5,16.7
2023-11-20,68.5,58.9,82.5,54.3,67.7,11.4,295.5,17.5
2023-11-21,67.0,57.5,80.3,55.8,70.3,4.5,260.8,15.7
2023-11-22,62.7,59.3,65.9,52.3,69.4,15.0,70.2,14.1
2023-11-23,62.3,53.3,76.2,49.4,67.9,4.9,256.2,18.9
2023-11-24,58.1,44.0,75.8,43.1,63.4,3.4,265.0,20.2
2023-11-25,59.9,42.9,79.6,41.8,57.8,4.5,53.2,20.0
2023-11-26,61.1,44.1,79.2,43.6,58.7,5.3,299.1,19.2
2023-11-27,60.6,55.1,67.2,52.6,75.6,4.5,296.3,4.3
2023-11-28,65.5,54.8,80.7,53.5,68.6,5.8,111.9,15.8
2023-11-29,62.9,53.7,80.7,53.5,74.1,10.3,194.4,12.4
2023-11-30,64.1,54.8,77.6,52.3,68.5,6.7,253.6,18.2
2023-12-01,62.7,52.1,75.5,46.7,60.7,7.9,245.2,15.3
2023-12-02,63.6,52.0,77.1,47.9,60.3,4.7,269.0,14.1
2023-12-03,61.1,56.4,76.2,54.1,79.5,4.5,89.7,9.7
2023-12-04,58.2,55.5,60.3,56.2,93.3,3.6,136.1,2.2
2023-12-05,61.2,53.7,75.8,53.9,78.8,4.9,134.8,10.6
2023-12-06,62.8,54.8,79.2,53.9,75.2,8.1,108.4,16.6
2023-12-07,59.3,56.0,65.4,56.1,89.7,5.8,125.5,17.8
2023-12-08,60.5,49.7,78.0,53.1,80.3,3.6,190.2,15.3
2023-12-09,63.5,51.0,79.2,50.7,67.5,9.2,253.8,17.7
2023-12-10,62.1,48.3,77.1,48.9,66.2,8.1,154.1,13.9
2023-12-11,60.1,55.1,68.1,51.5,74.1,15.0,69.7,12.6
2023-12-12,56.1,43.8,71.7,46.5,73.9,5.8,144.7,16.7
2023-12-13,57.7,48.3,73.1,47.3,71.2,4.0,111.8,10.0
2023-12-14,62.2,54.6,71.9,50.7,68.0,3.6,161.1,11.8
2023-12-15,63.1,55.1,80.7,51.2,69.1,2.7,277.2,18.2
2023-12-16,64.4,49.9,79.1,47.9,59.4,8.1,91.6,18.4
2023-12-17,60.7,49.5,78.5,44.8,59.4,4.4,130.0,15.5
2023-12-18,58.4,45.2,77.1,44.5,66.5,4.5,27.6,15.7
2023-12-19,58.0,43.3,76.4,45.1,67.5,4.0,215.7,18.5
2023-12-20,61.4,48.0,78.9,48.8,67.7,4.5,298.7,16.7
2023-12-21,62.4,50.1,77.1,47.5,62.1,4.7,207.7,15.1
2023-12-22,60.1,52.1,81.2,47.8,67.4,5.8,120.0,11.2
2023-12-23,60.2,49.7,76.4,49.6,70.7,5.6,277.4,14.8
2023-12-24,59.7,50.5,73.5,47.9,69.1,9.8,282.3,17.8
2023-12-25,58.2,48.1,70.6,45.0,62.8,6.9,248.1,9.4
2023-12-26,57.7,51.9,65.0,47.8,70.7,6.9,218.7,8.4
2023-12-27,57.5,46.7,73.7,42.6,64.3,5.8,288.6,16.8
2023-12-28,55.2,40.2,74.7,40.8,64.2,6.7,267.9,17.9
2023-12-29,54.7,40.3,72.8,37.1,57.6,4.7,298.2,19.0
2023-12-30,55.4,37.5,71.3,34.2,48.1,8.1,99.1,19.2
2023-12-31,55.9,40.0,75.6,38.5,57.7,5.3,298.7,17.6
2024-01-01,60.7,44.6,77.6,41.3,52.8,8.1,174.3,15.8
2024-01-02,58.3,49.7,74.2,46.5,66.9,5.8,305.3,15.1
2024-01-03,58.0,40.2,79.4,40.5,60.9,5.8,166.7,19.2
2024-01-04,58.2,42.0,79.1,38.2,55.2,10.3,236.3,19.2
2024-01-05,58.5,43.4,74.8,41.2,59.1,8.9,240.9,19.0
2024-01-06,57.9,41.1,75.1,41.8,59.8,15.0,230.6,19.0
2024-01-07,58.7,49.1,79.4,46.7,67.1,12.3,197.4,18.0
2024-01-08,60.8,49.7,78.3,49.1,70.2,9.4,259.1,17.0
2024-01-09,59.3,46.1,79.1,41.6,61.8,6.7,291.1,18.8
2024-01-10,57.7,44.0,77.4,42.6,63.7,7.6,250.3,17.1
2024-01-11,57.7,42.5,75.2,40.5,61.4,5.7,237.3,16.8
2024-01-12,58.9,42.9,78.2,41.2,59.3,4.9,271.4,17.6
2024-01-13,61.6,49.3,77.1,35.8,45.2,5.7,278.2,17.9
2024-01-14,59.9,44.9,79.2,37.1,49.3,6.9,309.9,20.0
2024-01-15,60.6,42.5,80.3,38.9,50.7,4.7,283.2,19.8
2024-01-16,62.4,43.9,84.6,38.9,49.6,5.3,282.2,18.2
2024-01-17,61.7,45.3,82.1,41.8,52.8,4.5,300.4,15.4
2024-01-18,63.3,57.3,71.9,45.3,53.5,3.6,263.6,12.9
2024-01-19,62.8,49.9,87.9,40.9,54.0,3.6,238.3,18.2
2024-01-20,65.8,55.1,87.2,42.7,46.4,9.2,133.7,18.5
2024-01-21,64.1,50.4,81.0,47.5,58.9,6.3,184.4,14.6
2024-01-22,62.5,50.1,77.3,49.3,65.5,9.5,276.8,16.9
2024-01-23,62.9,49.7,78.2,48.8,65.6,5.6,240.5,18.9
2024-01-24,62.7,48.1,80.7,48.9,66.4,7.8,271.6,18.1
2024-01-25,64.9,49.5,81.8,45.3,56.1,5.8,224.8,20.1
2024-01-26,63.6,47.0,84.8,42.0,55.2,7.1,276.5,20.8
2024-01-27,62.8,44.0,87.2,38.5,49.8,9.2,305.1,20.9
2024-01-28,61.8,45.0,87.0,37.8,48.3,5.8,58.3,20.5
2024-01-29,62.7,47.4,79.1,38.5,45.7,4.0,94.9,12.4
2024-01-30,66.1,56.6,83.2,40.1,42.3,4.7,15.1,14.6
2024-01-31,64.5,52.4,76.7,43.8,49.4,4.3,206.4,10.2
2024-02-01,67.9,53.9,80.7,47.1,50.6,5.0,252.0,14.0
2024-02-02,63.8,50.3,79.6,45.6,55.9,19.7,275.5,21.3
2024-02-03,60.5,47.9,76.2,40.3,54.5,20.8,297.1,22.0
2024-02-04,58.8,37.6,80.0,30.7,44.6,6.7,306.2,22.8
2024-02-05,59.1,40.1,82.1,26.1,36.3,5.0,118.5,23.0
2024-02-06,62.3,41.5,88.4,28.3,35.3,4.3,150.9,23.1
2024-02-07,65.0,46.8,86.3,39.7,45.8,8.1,300.2,22.3
2024-02-08,62.9,46.0,81.8,39.0,49.6,6.3,274.1,22.3
2024-02-09,63.9,45.5,83.8,43.3,54.2,7.6,249.4,22.4
2024-02-10,64.6,49.5,80.7,42.3,51.8,15.0,254.4,16.7
2024-02-11,62.7,49.2,78.5,38.4,46.5,10.1,290.4,18.4
2024-02-12,60.6,51.5,69.0,39.5,48.2,8.9,330.5,12.2
2024-02-13,63.4,53.3,79.6,44.5,52.8,6.9,183.9,11.5
2024-02-14,59.8,51.5,68.8,47.4,66.2,6.7,307.3,7.4
2024-02-15,60.0,53.0,72.2,52.4,78.5,15.0,300.5,8.2
2024-02-16,56.9,53.7,60.0,54.5,92.0,19.7,184.2,1.4
2024-02-17,58.1,51.6,67.2,47.3,70.7,9.2,277.1,22.2
2024-02-18,57.7,42.2,76.7,39.7,58.1,6.9,19.2,23.9
2024-02-19,61.4,44.0,83.4,40.5,55.2,3.6,296.8,24.1
2024-02-20,65.0,43.4,88.2,35.6,43.8,3.6,211.9,24.1
2024-02-21,66.1,48.5,86.1,41.7,50.0,5.4,319.2,24.0
2024-02-22,67.1,49.2,86.3,36.9,40.6,5.4,290.2,23.9
2024-02-23,66.1,46.0,87.7,34.7,38.8,12.9,289.2,22.8
2024-02-24,67.7,47.7,87.5,37.1,39.0,5.8,287.6,22.4
2024-02-25,69.5,50.1,90.6,40.0,42.9,4.5,184.0,24.9
2024-02-26,71.1,53.1,89.3,42.2,41.8,9.2,306.1,25.0
2024-02-27,70.5,53.1,88.4,41.3,42.3,15.0,285.0,25.1
2024-02-28,69.4,50.1,90.6,31.5,32.0,6.2,286.3,24.5
2024-02-29,68.0,50.6,87.0,30.8,30.4,9.8,302.7,23.9
2024-03-01,66.6,47.6,86.4,37.7,40.8,11.4,294.8,23.7
2024-03-02,67.2,51.5,85.9,38.6,42.9,9.8,288.1,23.1
2024-03-03,66.8,50.6,85.7,37.9,41.7,10.3,279.2,25.7
2024-03-04,65.4,48.8,82.1,37.3,43.7,15.0,290.4,25.7
2024-03-05,65.6,44.0,85.2,31.5,34.6,13.9,280.3,25.2
2024-03-06,67.1,45.8,87.5,31.2,32.3,9.6,281.1,25.2
2024-03-07,66.2,46.5,84.8,29.2,30.3,11.4,264.0,26.3
2024-03-08,65.7,46.5,85.9,29.6,31.7,11.6,268.6,24.8
2024-03-09,68.3,49.4,90.6,30.9,28.3,6.7,263.7,25.7
2024-03-10,68.4,47.2,89.9,31.3,30.1,9.2,294.6,25.2
2024-03-11,68.8,49.2,91.7,35.4,33.8,5.8,274.1,26.0
2024-03-12,70.4,52.8,88.6,40.0,38.1,8.1,257.9,26.3
2024-03-13,68.4,51.2,88.8,39.8,41.9,10.1,253.2,25.4
2024-03-14,69.8,51.9,89.1,37.7,40.6,4.9,247.7,24.3
2024-03-15,69.5,51.2,86.5,35.9,34.2,9.2,250.4,25.6
2024-03-16,72.5,53.7,92.6,42.2,43.3,12.8,252.9,26.4
2024-03-17,71.5,51.9,90.6,36.6,33.6,12.1,284.1,27.1
2024-03-18,70.4,49.7,91.5,32.7,31.3,12.1,249.2,27.6
2024-03-19,73.9,58.2,89.7,32.7,24.8,12.8,292.8,24.9
2024-03-20,73.5,58.7,89.5,36.2,29.8,7.1,266.0,20.1
2024-03-21,70.2,56.9,87.9,40.5,39.3,17.2,271.2,27.4
2024-03-22,69.0,51.0,88.4,30.5,32.9,19.7,278.6,28.4
2024-03-23,67.9,46.1,93.8,24.4,23.9,13.9,249.0,29.0
2024-03-24,66.6,49.4,85.9,23.7,26.9,16.1,264.5,28.9
2024-03-25,64.2,48.8,83.0,26.3,29.4,15.0,267.4,27.2
2024-03-26,65.7,44.0,88.6,23.4,27.5,13.0,289.5,29.2
2024-03-27,66.8,44.7,91.7,22.2,28.6,9.2,320.7,29.5
2024-03-28,69.9,46.3,93.3,23.0,20.1,9.2,255.6,29.2
2024-03-29,71.3,51.7,94.7,30.8,29.9,13.0,267.1,28.7
2024-03-30,71.6,52.8,92.7,30.3,27.6,12.3,281.3,28.6
2024-03-31,72.0,51.7,93.1,34.8,31.3,12.1,290.1,28.0
2024-04-01,71.4,47.6,86.4,43.0,40.7,19.7,249.2,26.5
2024-04-02,71.5,56.9,87.7,44.6,46.3,12.8,280.7,27.4
2024-04-03,68.3,47.9,90.1,27.1,31.2,17.3,247.5,28.7
2024-04-04,66.0,47.9,89.3,25.5,27.5,19.7,251.3,28.6
2024-04-05,67.6,47.6,91.7,33.9,33.2,6.3,247.5,26.5
2024-04-06,71.2,54.2,92.0,40.0,38.1,13.9,244.9,25.8
2024-04-07,73.5,53.7,94.6,37.4,35.9,11.4,275.9,28.3
2024-04-08,72.2,52.1,94.2,32.4,30.8,13.2,258.9,29.5
2024-04-09,71.5,51.8,92.2,36.7,33.5,28.9,253.0,29.3
2024-04-10,71.1,52.4,88.8,39.9,38.7,11.6,285.4,29.6
2024-04-11,69.6,51.9,95.1,38.1,38.3,11.4,228.8,28.0
2024-04-12,72.5,56.4,88.9,45.6,41.6,8.0,213.5,25.5
2024-04-13,75.0,60.2,94.9,47.5,43.0,11.4,263.4,24.6
2024-04-14,78.7,60.9,99.2,45.4,36.4,8.1,301.9,25.5
2024-04-15,76.9,59.6,95.1,43.5,36.3,9.2,282.1,22.3
2024-04-16,77.1,57.5,94.4,41.9,32.5,8.9,264.7,29.0
2024-04-17,76.4,58.2,95.1,41.3,32.8,6.5,258.0,29.3
2024-04-18,75.8,56.0,95.2,34.8,26.8,10.2,274.4,29.8
2024-04-19,75.0,56.6,94.4,35.2,27.7,9.2,235.1,30.1
2024-04-20,75.9,58.0,93.5,34.8,26.7,7.6,279.1,29.9
2024-04-21,75.7,54.4,96.5,31.4,23.7,8.9,281.3,30.4
2024-04-22,74.0,54.6,92.6,33.5,25.0,9.2,240.4,30.3
2024-04-23,74.8,56.6,94.9,35.0,26.6,10.3,278.1,30.0
2024-04-24,75.7,57.8,96.7,36.2,29.0,12.8,286.1,30.2
2024-04-25,75.2,56.8,94.2,30.8,22.2,9.5,303.6,29.9
2024-04-26,72.9,57.8,88.6,33.2,26.5,12.3,279.8,27.1
2024-04-27,71.0,51.8,91.7,30.5,28.3,12.3,267.5,29.9
2024-04-28,71.6,48.3,92.4,23.2,20.6,16.1,290.2,31.2
2024-04-29,72.5,52.0,92.4,34.7,32.1,6.9,275.7,30.2
2024-04-30,72.3,54.5,93.5,33.4,30.2,11.4,287.8,28.7
2024-05-01,77.0,60.9,94.9,29.5,19.7,16.1,290.4,28.8
2024-05-02,74.2,55.6,94.7,34.6,27.1,11.0,276.0,29.3
2024-05-03,75.9,56.8,96.3,41.7,36.0,18.3,261.3,30.2
2024-05-04,77.5,56.0,98.9,38.7,29.5,13.2,262.7,30.1
2024-05-05,79.4,56.7,99.9,38.4,29.2,11.2,276.8,27.6
2024-05-06,78.1,62.1,96.3,38.2,28.4,13.9,263.8,22.9
2024-05-07,78.1,58.7,96.5,37.6,29.1,9.8,303.8,24.5
2024-05-08,79.9,58.4,99.6,37.7,28.4,10.3,269.5,29.2
2024-05-09,80.8,60.9,100.1,39.7,26.3,18.3,287.7,30.5
2024-05-10,83.3,62.0,102.6,37.7,23.1,13.2,280.7,30.3
2024-05-11,79.7,61.1,102.3,41.4,30.6,12.1,268.7,30.4
2024-05-12,77.8,60.7,97.4,46.0,40.7,12.8,287.4,30.6
2024-05-13,75.8,60.0,93.6,41.5,32.3,8.5,279.5,30.5
2024-05-14,77.3,59.1,96.9,39.6,31.7,18.3,287.8,30.9
2024-05-15,76.7,57.7,94.6,39.3,31.6,17.2,281.0,31.1
2024-05-16,75.8,59.1,97.2,42.0,35.3,11.4,271.0,30.5
2024-05-17,77.8,57.3,96.2,39.9,29.6,8.0,264.4,30.9
2024-05-18,76.5,60.0,96.0,43.7,36.6,7.6,282.8,30.8
2024-05-19,81.9,60.9,101.9,43.6,32.7,8.9,294.2,30.8
2024-05-20,79.8,60.9,99.4,45.1,35.6,10.3,257.4,31.0
2024-05-21,79.9,60.5,98.3,45.6,35.9,11.4,267.3,30.1
2024-05-22,78.2,63.8,95.1,45.9,35.9,8.0,262.6,30.2
2024-05-23,77.4,59.1,99.8,47.4,39.8,9.2,258.8,30.4
2024-05-24,79.7,61.1,101.4,46.7,39.2,16.1,277.7,30.3
2024-05-25,82.1,61.2,101.4,42.5,29.9,12.8,286.6,30.3
2024-05-26,81.6,62.1,100.5,43.8,32.4,13.9,274.3,30.3
2024-05-27,81.0,63.8,101.7,48.1,36.5,9.2,274.8,30.2
2024-05-28,80.8,65.6,98.1,53.1,44.6,12.8,265.3,29.9
2024-05-29,77.0,62.0,101.0,55.4,56.6,19.7,272.7,29.8
2024-05-30,80.3,65.6,101.0,48.5,40.0,18.3,285.4,30.2
2024-05-31,80.3,63.2,101.6,47.7,37.6,9.2,286.5,30.2
2024-06-01,81.9,63.2,102.6,44.5,32.8,8.1,272.8,30.0
2024-06-02,82.6,63.4,101.2,43.0,31.3,11.9,298.8,29.7
2024-06-03,81.7,65.0,100.8,45.6,33.3,16.1,277.5,30.8
2024-06-04,80.0,59.6,99.4,41.4,31.3,10.1,267.8,31.0
2024-06-05,80.8,62.3,98.6,40.5,29.7,13.9,263.1,31.5
2024-06-06,79.6,61.2,103.2,46.6,38.6,9.2,253.0,30.7
2024-06-07,78.4,64.7,101.6,54.5,48.6,8.5,269.8,23.8
2024-06-08,79.5,64.5,96.9,52.6,44.0,8.1,314.2,27.6
2024-06-09,79.2,65.0,96.5,52.7,47.6,9.6,282.3,30.0
2024-06-10,81.5,66.5,101.4,48.3,36.9,13.9,104.9,29.7
2024-06-11,83.5,71.7,98.9,55.1,41.4,6.3,48.3,20.9
2024-06-12,83.3,68.1,103.0,49.9,36.2,11.4,3.5,29.8
2024-06-13,79.2,68.1,96.3,60.3,58.3,11.4,278.2,22.8
2024-06-14,78.0,68.3,95.3,60.8,60.0,9.2,300.5,23.0
2024-06-15,79.9,67.7,97.1,61.3,59.0,7.8,293.6,25.2
2024-06-16,81.5,66.1,99.8,58.1,52.6,9.3,298.0,26.6
2024-06-17,80.6,70.1,96.9,59.0,53.3,13.9,275.8,26.6
2024-06-18,78.3,69.0,95.3,61.9,60.8,9.2,287.5,26.0
2024-06-19,78.5,66.9,96.7,59.1,57.0,13.6,301.2,29.7
2024-06-20,69.5,65.9,75.5,58.7,70.5,6.9,321.4,2.2
2024-06-21,72.7,64.3,90.1,61.6,71.6,17.2,66.0,15.9
2024-06-22,72.6,61.8,86.4,57.4,61.2,5.8,66.7,21.6
2024-06-23,73.0,64.8,87.2,61.5,70.4,16.7,306.6,20.3
2024-06-24,70.5,64.7,82.8,63.4,79.8,6.6,287.2,17.5
2024-06-25,68.3,64.5,73.3,63.9,86.4,4.7,157.9,14.2
2024-06-26,71.6,63.2,84.3,61.5,73.9,4.0,251.6,24.3
2024-06-27,74.6,64.5,87.9,61.1,66.5,10.3,284.3,24.0
2024-06-28,72.2,65.4,87.7,63.2,76.3,11.4,278.6,23.5
2024-06-29,72.1,64.3,86.6,63.4,76.3,4.5,85.3,25.1
2024-06-30,74.9,63.6,88.1,59.7,64.1,11.4,57.5,26.0
2024-07-01,72.7,68.1,85.2,61.0,68.3,11.4,59.6,14.6
2024-07-02,72.2,62.9,86.3,62.4,74.1,11.4,81.3,16.7
2024-07-03,69.0,62.9,81.8,61.7,79.8,4.5,60.9,14.6
2024-07-04,71.5,61.0,85.4,61.2,72.9,6.9,52.1,26.4
2024-07-05,74.2,65.7,86.6,61.9,69.8,16.1,35.8,26.1
2024-07-06,74.8,63.8,91.8,62.6,70.1,19.7,280.9,28.3
2024-07-07,73.1,66.3,88.2,62.9,72.6,10.3,284.0,23.5
2024-07-08,73.5,65.2,86.1,63.0,72.3,5.3,359.8,25.9
2024-07-09,73.5,63.2,90.4,62.0,72.1,6.5,202.9,26.7
2024-07-10,73.1,62.7,89.1,62.4,73.3,8.1,221.1,26.4
2024-07-11,69.8,64.7,78.9,62.2,78.4,5.8,113.2,18.9
2024-07-12,69.0,64.1,79.2,62.3,80.6,8.1,127.1,17.8
2024-07-13,70.4,61.2,83.2,61.9,76.9,9.2,104.0,19.4
2024-07-14,70.5,64.3,79.8,62.2,76.8,6.9,22.5,18.1
2024-07-15,71.6,62.7,87.0,60.7,72.0,11.4,197.2,24.6
2024-07-16,71.5,62.0,86.8,62.9,77.1,4.3,246.0,26.8
2024-07-17,70.1,64.3,88.6,63.4,83.8,8.9,142.1,18.7
2024-07-18,70.7,64.3,80.7,62.7,77.9,11.4,217.7,19.1
2024-07-19,69.8,62.3,82.5,62.9,80.6,15.0,221.6,22.1
2024-07-20,69.0,62.7,83.4,63.9,85.5,4.9,50.7,17.4
2024-07-21,69.5,63.4,82.8,62.9,81.4,9.2,145.6,18.7
2024-07-22,70.5,62.5,87.5,62.5,78.3,4.9,139.8,26.3
2024-07-23,69.7,63.9,79.9,63.2,80.9,13.9,159.1,18.5
2024-07-24,71.0,62.9,86.8,63.7,80.2,8.0,303.4,25.0
2024-07-25,67.8,63.4,73.5,63.0,85.3,6.9,275.8,9.9
2024-07-26,67.0,62.7,71.7,63.4,88.4,20.8,225.5,12.6
2024-07-27,69.4,59.6,83.2,60.3,75.6,9.2,183.4,28.0
2024-07-28,71.1,59.1,86.1,60.2,72.1,9.8,325.7,27.7
2024-07-29,71.2,65.0,84.8,63.8,78.9,5.4,116.8,27.3
2024-07-30,71.7,63.1,85.6,64.5,79.9,5.8,158.9,23.6
2024-07-31,71.0,63.2,84.3,62.6,77.1,6.2,72.1,25.3
2024-08-01,69.5,61.1,81.9,62.6,79.4,4.7,48.9,23.7
2024-08-02,70.4,62.5,84.3,60.4,73.2,6.9,91.3,25.2
2024-08-03,70.7,62.7,82.7,62.9,79.2,8.1,93.6,19.6
2024-08-04,70.6,61.4,85.4,61.8,77.5,6.9,157.0,27.8
2024-08-05,70.9,63.6,83.6,63.0,77.9,5.1,90.3,24.9
2024-08-06,71.3,61.1,84.8,62.0,74.6,6.9,8.2,22.4
2024-08-07,70.4,62.0,87.2,62.7,79.4,10.5,324.5,24.0
2024-08-08,72.7,62.1,86.3,63.9,76.3,6.9,31.3,23.7
2024-08-09,69.9,60.2,83.6,63.5,82.0,6.9,120.8,27.6
2024-08-10,71.4,62.7,85.9,62.1,77.7,10.3,117.2,25.6
2024-08-11,70.5,62.7,86.6,62.2,78.1,5.6,221.1,22.3
2024-08-12,72.8,62.9,86.1,62.7,74.6,4.7,82.8,25.3
2024-08-13,68.9,62.3,76.7,64.1,85.8,11.4,176.8,15.7
2024-08-14,68.1,62.3,83.0,62.6,83.3,6.6,55.4,23.1
2024-08-15,71.4,62.3,84.5,62.9,78.0,5.1,58.3,23.9
2024-08-16,70.3,62.7,82.5,64.4,83.8,16.1,120.7,24.2
2024-08-17,68.8,63.8,80.0,64.8,87.5,8.5,51.2,15.8
2024-08-18,69.0,62.0,78.9,63.5,83.8,12.8,76.8,22.7
2024-08-19,67.8,61.6,81.2,61.0,80.4,6.2,98.6,15.2
2024-08-20,70.6,63.1,82.3,63.1,80.1,6.9,42.7,25.8
2024-08-21,71.3,61.4,82.5,61.1,72.8,6.9,73.2,24.8
2024-08-22,70.3,61.6,82.7,61.7,76.7,4.9,87.9,26.5
2024-08-23,69.6,61.4,80.0,61.4,77.0,9.2,65.3,25.9
2024-08-24,69.8,62.7,81.2,63.5,81.9,4.5,70.6,24.1
2024-08-25,72.9,62.9,84.8,61.9,71.6,4.9,15.2,25.1
2024-08-26,73.0,63.8,84.6,61.6,70.2,4.5,24.4,26.9
2024-08-27,73.1,64.1,82.4,62.0,70.5,4.4,305.6,27.0
2024-08-28,73.0,63.8,84.6,61.9,69.9,15.8,323.2,26.5
2024-08-29,71.0,62.5,84.6,62.8,78.0,11.1,231.3,22.9
2024-08-30,70.2,63.0,83.9,63.2,80.8,9.4,326.7,9.8
2024-08-31,71.2,61.1,84.5,64.0,81.5,4.9,235.8,25.5
2024-09-01,72.1,63.2,86.1,62.0,73.6,8.1,20.9,19.7
2024-09-02,71.0,63.8,83.0,63.7,79.6,6.9,45.8,24.7
2024-09-03,70.9,63.1,82.3,63.8,79.9,5.7,10.9,22.1
2024-09-04,71.5,64.5,82.1,63.3,77.4,6.9,33.7,23.9
2024-09-05,71.5,65.2,81.0,64.6,80.2,5.3,292.6,23.1
2024-09-06,70.3,64.5,81.8,64.9,84.4,5.3,61.4,22.1
2024-09-07,71.6,65.2,80.1,63.2,77.6,10.3,79.9,21.4
2024-09-08,71.0,62.3,83.4,58.4,67.1,7.1,83.8,26.1
2024-09-09,71.2,61.1,82.7,58.1,66.1,4.0,67.9,23.4
2024-09-10,73.1,64.3,85.4,62.8,71.9,5.0,91.8,24.7
2024-09-11,73.0,66.8,83.7,64.1,73.5,5.7,145.9,19.5
2024-09-12,70.8,64.1,77.6,63.4,78.5,7.5,119.6,23.3
2024-09-13,71.6,60.7,85.2,62.5,75.7,4.6,142.0,20.7
2024-09-14,73.0,64.7,84.5,64.3,76.2,4.5,291.6,22.1
2024-09-15,73.7,65.7,85.9,64.7,75.7,8.1,288.8,23.0
2024-09-16,73.4,63.8,84.3,61.7,70.5,5.0,266.1,25.0
2024-09-17,72.7,62.9,86.3,62.2,72.3,4.0,303.3,25.2
2024-09-18,74.3,64.5,86.3,62.1,68.6,4.9,349.3,25.0
2024-09-19,74.1,65.7,86.6,65.1,75.8,7.1,37.6,23.2
2024-09-20,72.5,65.0,83.6,65.6,81.3,5.1,291.1,18.7
2024-09-21,73.6,64.3,85.4,64.5,75.4,4.9,327.9,21.3
2024-09-22,74.6,65.7,86.3,63.1,69.9,2.8,24.4,21.9
2024-09-23,71.8,61.6,86.8,60.9,71.4,9.2,94.4,24.0
2024-09-24,72.5,63.4,82.8,58.1,61.9,7.1,70.7,24.8
2024-09-25,72.1,59.8,84.4,57.7,64.3,7.6,63.6,23.2
2024-09-26,72.4,63.8,85.9,55.8,57.8,10.3,69.1,21.2
2024-09-27,67.0,63.0,71.7,58.4,75.0,12.7,54.6,4.2
2024-09-28,66.3,61.6,75.9,61.9,86.6,8.4,80.8,3.6
2024-09-29,68.5,58.4,82.1,61.5,80.7,4.4,84.5,23.4
2024-09-30,69.4,59.3,81.1,58.2,70.7,4.9,92.9,22.4
2024-10-01,70.2,60.2,80.7,56.1,63.7,7.6,79.5,23.0
2024-10-02,67.4,54.9,80.5,53.1,62.9,8.5,71.5,25.0
2024-10-03,67.3,53.7,82.8,51.6,60.8,4.9,107.2,24.6
2024-10-04,69.9,59.9,84.3,57.1,67.3,4.5,49.6,21.1
2024-10-05,70.4,58.9,82.5,57.5,66.8,5.0,40.1,23.9
2024-10-06,71.2,65.7,80.7,62.1,74.3,8.0,109.8,17.2
2024-10-07,68.1,63.2,77.6,61.0,79.3,5.3,95.8,20.1
2024-10-08,68.2,64.1,73.9,62.8,83.8,4.7,50.2,11.6
2024-10-09,68.2,62.3,78.9,60.8,78.8,4.5,45.2,16.9
2024-10-10,68.2,58.7,81.8,51.1,60.9,4.9,84.0,23.5
2024-10-11,64.2,49.7,80.1,48.6,62.6,5.8,95.8,24.2
2024-10-12,64.5,50.3,80.5,47.7,58.5,3.8,141.7,24.2
2024-10-13,65.0,51.8,80.3,49.4,60.5,3.6,82.2,23.9
2024-10-14,66.0,53.0,80.7,52.8,66.7,5.8,55.0,23.6
2024-10-15,69.5,59.3,82.7,54.6,64.0,6.2,334.1,23.2
2024-10-16,69.1,57.5,85.2,53.4,63.8,4.4,311.0,23.5
2024-10-17,67.0,55.1,80.9,52.4,63.4,4.5,59.5,21.4
2024-10-18,68.7,56.0,84.8,52.8,60.6,4.5,342.9,23.0
2024-10-19,69.6,56.6,83.9,55.4,64.0,4.5,73.5,19.5
2024-10-20,71.6,59.1,84.8,52.3,52.5,11.9,89.5,22.6
2024-10-21,71.0,64.5,81.6,56.2,60.4,8.5,96.0,17.0
2024-10-22,71.4,62.7,82.5,57.7,64.9,4.9,102.1,20.0
2024-10-23,68.3,57.1,82.9,50.3,57.3,9.2,66.3,22.7
2024-10-24,65.6,51.2,83.2,47.4,57.5,5.8,114.0,22.8
2024-10-25,67.0,53.6,84.5,49.5,59.7,5.3,267.3,22.5
2024-10-26,65.9,52.1,82.5,45.3,51.2,7.1,96.1,22.7
2024-10-27,65.3,48.1,80.9,48.0,56.3,11.4,117.8,22.3
2024-10-28,65.6,52.8,80.7,49.5,59.4,6.9,103.3,22.2
2024-10-29,67.2,51.7,83.6,50.1,59.3,6.7,227.7,20.2
2024-10-30,66.6,52.8,81.9,46.5,55.9,6.7,307.0,22.1
2024-10-31,63.7,48.3,81.4,42.0,50.8,5.8,263.0,22.3
2024-11-01,65.9,49.2,84.3,44.1,50.9,4.9,135.4,21.7
2024-11-02,68.0,54.6,82.7,51.4,58.1,4.0,88.3,18.9
2024-11-03,69.4,56.4,85.6,51.4,58.9,10.3,262.0,21.3
2024-11-04,67.7,55.1,82.5,53.3,64.4,13.9,288.5,19.7
2024-11-05,67.0,53.2,82.9,51.8,64.1,5.7,313.3,21.0
2024-11-06,67.4,54.2,82.5,55.2,68.5,9.2,175.3,18.5
